YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,UA,867,N587UA,LAX,JFK,1302,1302.0,0.0,17.0,1319.0,313.0,334.0,295.0,2475,2114.0,22.0,2115,2136.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0
2015,1,1,4,AA,1508,N5DMAA,MIA,JFK,1305,1300.0,-5.0,12.0,1312.0,177.0,161.0,140.0,1089,1532.0,9.0,1602,1541.0,-21.0,0,0,,,,,,
2015,1,1,4,B6,230,N304JB,RSW,JFK,1305,1331.0,26.0,9.0,1340.0,162.0,152.0,139.0,1074,1559.0,4.0,1547,1603.0,16.0,0,0,,0.0,0.0,16.0,0.0,0.0
2015,1,1,4,B6,4,N913JB,SJU,JFK,1307,1256.0,-11.0,14.0,1310.0,243.0,245.0,225.0,1598,1555.0,6.0,1610,1601.0,-9.0,0,0,,,,,,
2015,1,1,4,B6,654,N656JB,PBI,JFK,1314,1336.0,22.0,18.0,1354.0,162.0,155.0,133.0,1028,1607.0,4.0,1556,1611.0,15.0,0,0,,0.0,0.0,12.0,3.0,0.0
2015,1,1,4,B6,190,N618JB,SAN,JFK,1323,1321.0,-2.0,10.0,1331.0,306.0,282.0,265.0,2446,2056.0,7.0,2129,2103.0,-26.0,0,0,,,,,,
2015,1,1,4,US,639,N584UW,CLT,JFK,1325,1322.0,-3.0,13.0,1335.0,115.0,99.0,80.0,541,1455.0,6.0,1520,1501.0,-19.0,0,0,,,,,,
2015,1,1,4,UA,716,N589UA,SFO,JFK,1325,1324.0,-1.0,21.0,1345.0,330.0,333.0,299.0,2586,2144.0,13.0,2155,2157.0,2.0,0,0,,,,,,
2015,1,1,4,MQ,3217,N602MQ,ORF,JFK,1325,1321.0,-4.0,14.0,1335.0,85.0,69.0,48.0,290,1423.0,7.0,1450,1430.0,-20.0,0,0,,,,,,
2015,1,1,4,AA,256,N787AA,LAX,JFK,1330,1328.0,-2.0,15.0,1343.0,325.0,319.0,290.0,2475,2133.0,14.0,2155,2147.0,-8.0,0,0,,,,,,
2015,1,1,4,VX,412,N622VA,LAX,JFK,1340,1335.0,-5.0,7.0,1342.0,320.0,298.0,279.0,2475,2121.0,12.0,2200,2133.0,-27.0,0,0,,,,,,
2015,1,1,4,B6,748,N587JB,LAS,JFK,1340,1339.0,-1.0,15.0,1354.0,290.0,274.0,249.0,2248,2103.0,10.0,2130,2113.0,-17.0,0,0,,,,,,
2015,1,1,4,US,630,N573UW,PHX,JFK,1345,1342.0,-3.0,18.0,1400.0,285.0,258.0,225.0,2153,1945.0,15.0,2030,2000.0,-30.0,0,0,,,,,,
2015,1,1,4,VX,26,N852VA,SFO,JFK,1345,1342.0,-3.0,10.0,1352.0,330.0,341.0,323.0,2586,2215.0,8.0,2215,2223.0,8.0,0,0,,,,,,
2015,1,1,4,B6,1515,N358JB,SYR,JFK,1351,1401.0,10.0,9.0,1410.0,78.0,74.0,58.0,209,1508.0,7.0,1509,1515.0,6.0,0,0,,,,,,
2015,1,1,4,DL,2354,N702TW,SLC,JFK,1355,1409.0,14.0,17.0,1426.0,264.0,254.0,222.0,1990,2008.0,15.0,2019,2023.0,4.0,0,0,,,,,,
2015,1,1,4,B6,1784,N768JB,MCO,JFK,1358,1358.0,0.0,11.0,1409.0,152.0,136.0,122.0,944,1611.0,3.0,1630,1614.0,-16.0,0,0,,,,,,
2015,1,1,4,AA,1275,N5FSAA,STT,JFK,1400,1340.0,-20.0,12.0,1352.0,265.0,272.0,247.0,1623,1659.0,13.0,1725,1712.0,-13.0,0,0,,,,,,
2015,1,1,4,DL,2262,N180DN,LAX,JFK,1405,1401.0,-4.0,20.0,1421.0,318.0,303.0,278.0,2475,2159.0,5.0,2223,2204.0,-19.0,0,0,,,,,,
2015,1,1,4,B6,424,N935JB,LAX,JFK,1410,1403.0,-7.0,18.0,1421.0,310.0,336.0,299.0,2475,2220.0,19.0,2220,2239.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0
2015,1,1,4,AA,32,N794AA,LAX,JFK,1415,1424.0,9.0,14.0,1438.0,325.0,315.0,288.0,2475,2226.0,13.0,2240,2239.0,-1.0,0,0,,,,,,
2015,1,1,4,US,2017,N644AW,CLT,JFK,1420,1447.0,27.0,14.0,1501.0,106.0,93.0,73.0,541,1614.0,6.0,1606,1620.0,14.0,0,0,,,,,,
2015,1,1,4,DL,676,N699DL,STT,JFK,1430,1444.0,14.0,14.0,1458.0,257.0,263.0,238.0,1623,1756.0,11.0,1747,1807.0,20.0,0,0,,6.0,0.0,14.0,0.0,0.0
2015,1,1,4,B6,1630,N775JB,RSW,JFK,1430,1437.0,7.0,10.0,1447.0,166.0,155.0,138.0,1074,1705.0,7.0,1716,1712.0,-4.0,0,0,,,,,,
2015,1,1,4,B6,417,N292JB,BOS,JFK,1432,1430.0,-2.0,9.0,1439.0,76.0,59.0,46.0,187,1525.0,4.0,1548,1529.0,-19.0,0,0,,,,,,
2015,1,1,4,AA,1357,N5EXAA,SJU,JFK,1439,1429.0,-10.0,12.0,1441.0,261.0,247.0,227.0,1598,1728.0,8.0,1800,1736.0,-24.0,0,0,,,,,,
2015,1,1,4,AA,193,N3DNAA,BOS,JFK,1440,1442.0,2.0,26.0,1508.0,80.0,79.0,48.0,187,1556.0,5.0,1600,1601.0,1.0,0,0,,,,,,
2015,1,1,4,B6,1902,N593JB,FLL,JFK,1440,1445.0,5.0,31.0,1516.0,171.0,184.0,143.0,1069,1739.0,10.0,1731,1749.0,18.0,0,0,,13.0,0.0,5.0,0.0,0.0
2015,1,1,4,MQ,3361,N830MQ,RDU,JFK,1440,1436.0,-4.0,13.0,1449.0,100.0,85.0,64.0,427,1553.0,8.0,1620,1601.0,-19.0,0,0,,,,,,
2015,1,1,4,VX,414,N847VA,LAX,JFK,1445,1446.0,1.0,7.0,1453.0,320.0,291.0,275.0,2475,2228.0,9.0,2305,2237.0,-28.0,0,0,,,,,,
2015,1,1,4,MQ,3026,N670MQ,BWI,JFK,1450,,,,,85.0,,,184,,,1615,,,0,1,A,,,,,
2015,1,1,4,DL,401,N3756,SJU,JFK,1457,1449.0,-8.0,13.0,1502.0,249.0,252.0,226.0,1598,1748.0,13.0,1806,1801.0,-5.0,0,0,,,,,,
2015,1,1,4,AA,20,N789AA,SFO,JFK,1500,1503.0,3.0,19.0,1522.0,325.0,328.0,301.0,2586,2323.0,8.0,2325,2331.0,6.0,0,0,,,,,,
2015,1,1,4,AA,1510,N7BSAA,MIA,JFK,1505,1506.0,1.0,17.0,1523.0,184.0,173.0,143.0,1089,1746.0,13.0,1809,1759.0,-10.0,0,0,,,,,,
2015,1,1,4,MQ,3378,N535MQ,DCA,JFK,1505,1504.0,-1.0,16.0,1520.0,85.0,61.0,40.0,213,1600.0,5.0,1630,1605.0,-25.0,0,0,,,,,,
2015,1,1,4,UA,304,N510UA,SFO,JFK,1515,1520.0,5.0,15.0,1535.0,326.0,319.0,293.0,2586,2328.0,11.0,2341,2339.0,-2.0,0,0,,,,,,
2015,1,1,4,AA,22,N786AA,LAX,JFK,1515,1512.0,-3.0,23.0,1535.0,320.0,317.0,277.0,2475,2312.0,17.0,2335,2329.0,-6.0,0,0,,,,,,
2015,1,1,4,B6,1202,N595JB,FLL,JFK,1515,1507.0,-8.0,21.0,1528.0,171.0,180.0,149.0,1069,1757.0,10.0,1806,1807.0,1.0,0,0,,,,,,
2015,1,1,4,DL,993,N378DA,SLC,JFK,1515,1516.0,1.0,21.0,1537.0,258.0,273.0,233.0,1990,2130.0,19.0,2133,2149.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2015,1,1,4,DL,2040,N624AG,SFO,JFK,1515,1509.0,-6.0,14.0,1523.0,319.0,313.0,293.0,2586,2316.0,6.0,2334,2322.0,-12.0,0,0,,,,,,
2015,1,1,4,DL,1082,N980DL,MSP,JFK,1520,1542.0,22.0,10.0,1552.0,162.0,155.0,135.0,1029,1907.0,10.0,1902,1917.0,15.0,0,0,,0.0,0.0,10.0,5.0,0.0
2015,1,1,4,DL,1973,N894AT,MCO,JFK,1525,1519.0,-6.0,15.0,1534.0,160.0,160.0,130.0,944,1744.0,15.0,1805,1759.0,-6.0,0,0,,,,,,
2015,1,1,4,B6,33,N203JB,BTV,JFK,1527,1517.0,-10.0,22.0,1539.0,93.0,85.0,56.0,266,1635.0,7.0,1700,1642.0,-18.0,0,0,,,,,,
2015,1,1,4,B6,2601,N284JB,BUF,JFK,1531,1528.0,-3.0,12.0,1540.0,89.0,77.0,57.0,301,1637.0,8.0,1700,1645.0,-15.0,0,0,,,,,,
2015,1,1,4,DL,2589,N924DL,FLL,JFK,1540,1540.0,0.0,13.0,1553.0,177.0,166.0,145.0,1069,1818.0,8.0,1837,1826.0,-11.0,0,0,,,,,,
2015,1,1,4,B6,524,N942JB,LAX,JFK,1545,1615.0,30.0,11.0,1626.0,309.0,296.0,278.0,2475,4.0,7.0,2354,11.0,17.0,0,0,,0.0,0.0,5.0,12.0,0.0
2015,1,1,4,B6,54,N534JB,PBI,JFK,1547,1603.0,16.0,17.0,1620.0,164.0,165.0,141.0,1028,1841.0,7.0,1831,1848.0,17.0,0,0,,1.0,0.0,16.0,0.0,0.0
2015,1,1,4,B6,1304,N598JB,SJU,JFK,1547,1540.0,-7.0,13.0,1553.0,247.0,276.0,251.0,1598,1904.0,12.0,1854,1916.0,22.0,0,0,,22.0,0.0,0.0,0.0,0.0
2015,1,1,4,VX,416,N638VA,LAX,JFK,1550,1551.0,1.0,6.0,1557.0,309.0,293.0,282.0,2475,2339.0,5.0,2359,2344.0,-15.0,0,0,,,,,,
2015,1,1,4,AA,1016,N3AXAA,MCO,JFK,1550,1545.0,-5.0,34.0,1619.0,155.0,169.0,123.0,944,1822.0,12.0,1825,1834.0,9.0,0,0,,,,,,
2015,1,1,4,DL,2362,N713TW,LAX,JFK,1600,1608.0,8.0,19.0,1627.0,313.0,298.0,270.0,2475,2357.0,9.0,13,6.0,-7.0,0,0,,,,,,
2015,1,1,4,DL,478,N723TW,ATL,JFK,1615,1623.0,8.0,18.0,1641.0,140.0,139.0,106.0,760,1827.0,15.0,1835,1842.0,7.0,0,0,,,,,,
2015,1,1,4,B6,26,N629JB,TPA,JFK,1621,1627.0,6.0,11.0,1638.0,156.0,159.0,140.0,1005,1858.0,8.0,1857,1906.0,9.0,0,0,,,,,,
2015,1,1,4,DL,1728,N383DN,LAS,JFK,1622,1620.0,-2.0,14.0,1634.0,283.0,277.0,248.0,2248,2342.0,15.0,5,2357.0,-8.0,0,0,,,,,,
2015,1,1,4,HA,50,N390HA,HNL,JFK,1625,1632.0,7.0,11.0,1643.0,570.0,566.0,543.0,4983,646.0,12.0,655,658.0,3.0,0,0,,,,,,
2015,1,1,4,B6,1884,N531JB,MCO,JFK,1627,1626.0,-1.0,21.0,1647.0,156.0,165.0,135.0,944,1902.0,9.0,1903,1911.0,8.0,0,0,,,,,,
2015,1,1,4,AA,1480,N3KKAA,DFW,JFK,1630,1646.0,16.0,21.0,1707.0,205.0,201.0,166.0,1391,2053.0,14.0,2055,2107.0,12.0,0,0,,,,,,
2015,1,1,4,US,622,N663AW,PHX,JFK,1635,1635.0,0.0,17.0,1652.0,277.0,256.0,229.0,2153,2241.0,10.0,2312,2251.0,-21.0,0,0,,,,,,
2015,1,1,4,B6,585,N267JB,ROC,JFK,1635,1631.0,-4.0,8.0,1639.0,85.0,70.0,56.0,264,1735.0,6.0,1800,1741.0,-19.0,0,0,,,,,,
2015,1,1,4,AA,180,N798AA,LAX,JFK,1645,1645.0,0.0,14.0,1659.0,315.0,293.0,270.0,2475,29.0,9.0,100,38.0,-22.0,0,0,,,,,,
2015,1,1,4,B6,1254,N615JB,PBI,JFK,1653,1655.0,2.0,15.0,1710.0,165.0,171.0,145.0,1028,1935.0,11.0,1938,1946.0,8.0,0,0,,,,,,
2015,1,1,4,B6,1317,N374JB,BOS,JFK,1710,1705.0,-5.0,15.0,1720.0,83.0,70.0,48.0,187,1808.0,7.0,1833,1815.0,-18.0,0,0,,,,,,
2015,1,1,4,B6,1374,N612JB,CHS,JFK,1710,1714.0,4.0,15.0,1729.0,110.0,128.0,108.0,636,1917.0,5.0,1900,1922.0,22.0,0,0,,18.0,0.0,4.0,0.0,0.0
2015,1,1,4,DL,1059,N178DN,HNL,JFK,1715,1705.0,-10.0,18.0,1723.0,585.0,575.0,546.0,4983,729.0,11.0,800,740.0,-20.0,0,0,,,,,,
2015,1,1,4,MQ,3295,N826MQ,RDU,JFK,1715,1707.0,-8.0,14.0,1721.0,110.0,97.0,75.0,427,1836.0,8.0,1905,1844.0,-21.0,0,0,,,,,,
2015,1,1,4,B6,1402,N658JB,FLL,JFK,1720,1736.0,16.0,12.0,1748.0,171.0,166.0,146.0,1069,2014.0,8.0,2011,2022.0,11.0,0,0,,,,,,
2015,1,1,4,DL,1419,N922DL,ATL,JFK,1724,1724.0,0.0,14.0,1738.0,142.0,162.0,110.0,760,1928.0,38.0,1946,2006.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0
2015,1,1,4,DL,1830,N388DA,SLC,JFK,1726,1733.0,7.0,15.0,1748.0,262.0,257.0,227.0,1990,2335.0,15.0,2348,2350.0,2.0,0,0,,,,,,
2015,1,1,4,DL,332,N686DA,SJU,JFK,1735,1730.0,-5.0,14.0,1744.0,243.0,252.0,228.0,1598,2032.0,10.0,2038,2042.0,4.0,0,0,,,,,,
2015,1,1,4,B6,1684,N804JB,MCO,JFK,1737,1753.0,16.0,14.0,1807.0,156.0,143.0,119.0,944,2006.0,10.0,2013,2016.0,3.0,0,0,,,,,,
2015,1,1,4,AA,1096,N3APAA,BOS,JFK,1745,1823.0,38.0,14.0,1837.0,90.0,78.0,56.0,187,1933.0,8.0,1915,1941.0,26.0,0,0,,0.0,0.0,2.0,24.0,0.0
2015,1,1,4,DL,793,N3739P,BOS,JFK,1745,1742.0,-3.0,19.0,1801.0,85.0,80.0,50.0,187,1851.0,11.0,1910,1902.0,-8.0,0,0,,,,,,
2015,1,1,4,AA,1029,N3HXAA,DCA,JFK,1800,1754.0,-6.0,23.0,1817.0,75.0,97.0,61.0,213,1918.0,13.0,1915,1931.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2015,1,1,4,B6,582,N294JB,HOU,JFK,1800,1749.0,-11.0,18.0,1807.0,190.0,193.0,166.0,1428,2153.0,9.0,2210,2202.0,-8.0,0,0,,,,,,
2015,1,1,4,B6,576,N334JB,MSY,JFK,1805,1804.0,-1.0,18.0,1822.0,165.0,168.0,143.0,1182,2145.0,7.0,2150,2152.0,2.0,0,0,,,,,,
2015,1,1,4,B6,1042,N794JB,SAV,JFK,1807,1759.0,-8.0,12.0,1811.0,120.0,120.0,96.0,718,1947.0,12.0,2007,1959.0,-8.0,0,0,,,,,,
2015,1,1,4,B6,402,N307JB,FLL,JFK,1809,1807.0,-2.0,28.0,1835.0,171.0,206.0,168.0,1069,2123.0,10.0,2100,2133.0,33.0,0,0,,33.0,0.0,0.0,0.0,0.0
2015,1,1,4,DL,2652,N956DL,MCO,JFK,1811,1808.0,-3.0,21.0,1829.0,154.0,174.0,143.0,944,2052.0,10.0,2045,2102.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0
2015,1,1,4,B6,426,N348JB,TPA,JFK,1824,1821.0,-3.0,14.0,1835.0,156.0,183.0,157.0,1005,2112.0,12.0,2100,2124.0,24.0,0,0,,24.0,0.0,0.0,0.0,0.0
2015,1,1,4,B6,104,N179JB,SJU,JFK,1829,1825.0,-4.0,72.0,1937.0,244.0,313.0,234.0,1598,2231.0,7.0,2133,2238.0,65.0,0,0,,65.0,0.0,0.0,0.0,0.0
2015,1,1,4,US,1824,N519UW,CLT,JFK,1835,1913.0,38.0,13.0,1926.0,115.0,116.0,92.0,541,2058.0,11.0,2030,2109.0,39.0,0,0,,1.0,0.0,7.0,31.0,0.0
2015,1,1,4,B6,2701,N304JB,BUF,JFK,1835,1951.0,76.0,10.0,2001.0,92.0,89.0,68.0,301,2109.0,11.0,2007,2120.0,73.0,0,0,,0.0,0.0,16.0,57.0,0.0
2015,1,1,4,B6,84,N585JB,MCO,JFK,1837,1837.0,0.0,20.0,1857.0,155.0,179.0,147.0,944,2124.0,12.0,2112,2136.0,24.0,0,0,,24.0,0.0,0.0,0.0,0.0
2015,1,1,4,B6,478,N586JB,JAX,JFK,1847,1845.0,-2.0,22.0,1907.0,133.0,160.0,128.0,828,2115.0,10.0,2100,2125.0,25.0,0,0,,25.0,0.0,0.0,0.0,0.0
2015,1,1,4,AA,2285,N3EHAA,MCO,JFK,1855,1855.0,0.0,14.0,1909.0,155.0,162.0,141.0,944,2130.0,7.0,2130,2137.0,7.0,0,0,,,,,,
2015,1,1,4,AA,2292,N5FFAA,MIA,JFK,1905,1954.0,49.0,13.0,2007.0,173.0,174.0,147.0,1089,2234.0,14.0,2158,2248.0,50.0,0,0,,1.0,0.0,0.0,49.0,0.0
2015,1,1,4,DL,2659,N986DL,FLL,JFK,1933,1914.0,-19.0,15.0,1929.0,172.0,164.0,140.0,1069,2149.0,9.0,2225,2158.0,-27.0,0,0,,,,,,
2015,1,1,4,B6,1106,N603JB,ORD,JFK,1944,2003.0,19.0,33.0,2036.0,124.0,132.0,91.0,740,2307.0,8.0,2248,2315.0,27.0,0,0,,8.0,0.0,2.0,17.0,0.0
2015,1,1,4,B6,1808,N284JB,IAD,JFK,1945,1942.0,-3.0,40.0,2022.0,75.0,103.0,56.0,228,2118.0,7.0,2100,2125.0,25.0,0,0,,25.0,0.0,0.0,0.0,0.0
2015,1,1,4,DL,1737,N707TW,DTW,JFK,1945,1943.0,-2.0,13.0,1956.0,115.0,115.0,81.0,509,2117.0,21.0,2140,2138.0,-2.0,0,0,,,,,,
2015,1,1,4,B6,1730,N358JB,RSW,JFK,1947,2001.0,14.0,12.0,2013.0,157.0,163.0,144.0,1074,2237.0,7.0,2224,2244.0,20.0,0,0,,6.0,0.0,14.0,0.0,0.0
2015,1,1,4,B6,302,N784JB,FLL,JFK,1948,2026.0,38.0,30.0,2056.0,161.0,190.0,150.0,1069,2326.0,10.0,2229,2336.0,67.0,0,0,,29.0,0.0,38.0,0.0,0.0
2015,1,1,4,B6,1118,N247JB,CLT,JFK,1953,1941.0,-12.0,10.0,1951.0,102.0,127.0,98.0,541,2129.0,19.0,2135,2148.0,13.0,0,0,,,,,,
2015,1,1,4,AA,149,N3GMAA,ORD,JFK,1955,1952.0,-3.0,15.0,2007.0,130.0,118.0,91.0,740,2238.0,12.0,2305,2250.0,-15.0,0,0,,,,,,
2015,1,1,4,B6,704,N834JB,SJU,JFK,1955,1948.0,-7.0,9.0,1957.0,241.0,257.0,240.0,1598,2257.0,8.0,2256,2305.0,9.0,0,0,,,,,,
2015,1,1,4,AA,312,N5EPAA,MIA,JFK,2000,1957.0,-3.0,18.0,2015.0,175.0,174.0,148.0,1089,2243.0,8.0,2255,2251.0,-4.0,0,0,,,,,,
2015,1,1,4,B6,484,N905JB,MCO,JFK,2001,1958.0,-3.0,20.0,2018.0,148.0,158.0,126.0,944,2224.0,12.0,2229,2236.0,7.0,0,0,,,,,,
2015,1,1,4,B6,1186,N203JB,RDU,JFK,2005,1959.0,-6.0,22.0,2021.0,90.0,108.0,80.0,427,2141.0,6.0,2135,2147.0,12.0,0,0,,,,,,
2015,1,1,4,DL,2645,N968DL,MIA,JFK,2010,2006.0,-4.0,21.0,2027.0,176.0,192.0,146.0,1089,2253.0,25.0,2306,2318.0,12.0,0,0,,,,,,
2015,1,1,4,DL,348,N373DA,SJU,JFK,2012,2005.0,-7.0,12.0,2017.0,243.0,247.0,228.0,1598,2305.0,7.0,2315,2312.0,-3.0,0,0,,,,,,
2015,1,1,4,B6,454,N655JB,PBI,JFK,2025,2013.0,-12.0,14.0,2027.0,152.0,159.0,138.0,1028,2245.0,7.0,2257,2252.0,-5.0,0,0,,,,,,
2015,1,1,4,B6,317,N281JB,BOS,JFK,2040,2032.0,-8.0,18.0,2050.0,73.0,81.0,53.0,187,2143.0,10.0,2153,2153.0,0.0,0,0,,,,,,
2015,1,1,4,B6,1604,N505JB,SJU,JFK,2040,2039.0,-1.0,33.0,2112.0,241.0,275.0,234.0,1598,6.0,8.0,2341,14.0,33.0,0,0,,33.0,0.0,0.0,0.0,0.0
2015,1,1,4,B6,1001,N267JB,BUF,JFK,2045,2040.0,-5.0,8.0,2048.0,84.0,75.0,58.0,301,2146.0,9.0,2209,2155.0,-14.0,0,0,,,,,,
2015,1,1,4,B6,384,N568JB,MCO,JFK,2051,2122.0,31.0,10.0,2132.0,142.0,145.0,128.0,944,2340.0,7.0,2313,2347.0,34.0,0,0,,3.0,0.0,31.0,0.0,0.0
2015,1,1,4,B6,90,N656JB,SAN,JFK,2059,2158.0,59.0,13.0,2211.0,301.0,279.0,262.0,2446,533.0,4.0,500,537.0,37.0,0,0,,0.0,0.0,19.0,18.0,0.0
2015,1,1,4,B6,624,N923JB,LAX,JFK,2100,2050.0,-10.0,14.0,2104.0,307.0,298.0,280.0,2475,444.0,4.0,507,448.0,-19.0,0,0,,,,,,
2015,1,1,4,AA,1406,N3GEAA,MIA,JFK,2105,2111.0,6.0,18.0,2129.0,171.0,172.0,144.0,1089,2353.0,10.0,2356,3.0,7.0,0,0,,,,,,
2015,1,1,4,B6,712,N527JB,LAS,JFK,2110,2107.0,-3.0,16.0,2123.0,282.0,268.0,247.0,2248,430.0,5.0,452,435.0,-17.0,0,0,,,,,,
2015,1,1,4,B6,1802,N913JB,FLL,JFK,2123,2125.0,2.0,13.0,2138.0,160.0,166.0,141.0,1069,2359.0,12.0,3,11.0,8.0,0,0,,,,,,
2015,1,1,4,B6,168,N703JB,OAK,JFK,2123,2113.0,-10.0,8.0,2121.0,316.0,305.0,289.0,2576,510.0,8.0,539,518.0,-21.0,0,0,,,,,,
2015,1,1,4,B6,1206,N526JB,PDX,JFK,2125,2122.0,-3.0,9.0,2131.0,298.0,285.0,270.0,2454,501.0,6.0,523,507.0,-16.0,0,0,,,,,,
2015,1,1,4,B6,554,N552JB,PBI,JFK,2126,2157.0,31.0,10.0,2207.0,153.0,151.0,133.0,1028,20.0,8.0,2359,28.0,29.0,0,0,,0.0,0.0,29.0,0.0,0.0
2015,1,1,4,B6,14,N659JB,LGB,JFK,2130,2129.0,-1.0,8.0,2137.0,302.0,278.0,266.0,2465,503.0,4.0,532,507.0,-25.0,0,0,,,,,,
2015,1,1,4,B6,916,N934JB,SFO,JFK,2140,2139.0,-1.0,14.0,2153.0,320.0,312.0,293.0,2586,546.0,5.0,600,551.0,-9.0,0,0,,,,,,
2015,1,1,4,B6,264,N768JB,SEA,JFK,2143,2217.0,34.0,12.0,2229.0,301.0,280.0,262.0,2422,551.0,6.0,544,557.0,13.0,0,0,,,,,,
2015,1,1,4,DL,1750,N910DL,ATL,JFK,2143,2141.0,-2.0,11.0,2152.0,135.0,138.0,112.0,760,2344.0,15.0,2358,2359.0,1.0,0,0,,,,,,
2015,1,1,4,B6,358,N624JB,BUR,JFK,2145,2150.0,5.0,10.0,2200.0,307.0,285.0,270.0,2465,530.0,5.0,552,535.0,-17.0,0,0,,,,,,
2015,1,1,4,UA,912,N598UA,LAX,JFK,2146,2156.0,10.0,12.0,2208.0,312.0,284.0,268.0,2475,536.0,4.0,558,540.0,-18.0,0,0,,,,,,
2015,1,1,4,AA,10,N796AA,LAX,JFK,2150,2150.0,0.0,14.0,2204.0,309.0,294.0,275.0,2475,539.0,5.0,559,544.0,-15.0,0,0,,,,,,
2015,1,1,4,B6,184,N644JB,MCO,JFK,2201,2157.0,-4.0,22.0,2219.0,140.0,149.0,119.0,944,18.0,8.0,21,26.0,5.0,0,0,,,,,,
2015,1,1,4,VX,260,N840VA,LAS,JFK,2205,2154.0,-11.0,13.0,2207.0,295.0,270.0,249.0,2248,516.0,8.0,600,524.0,-36.0,0,0,,,,,,
2015,1,1,4,US,1898,N112US,CLT,JFK,2210,2208.0,-2.0,9.0,2217.0,101.0,109.0,88.0,541,2345.0,12.0,2351,2357.0,6.0,0,0,,,,,,
2015,1,1,4,UA,824,N502UA,SFO,JFK,2215,2206.0,-9.0,13.0,2219.0,330.0,308.0,291.0,2586,610.0,4.0,645,614.0,-31.0,0,0,,,,,,
2015,1,1,4,B6,1602,N503JB,FLL,JFK,2225,2307.0,42.0,16.0,2323.0,157.0,157.0,135.0,1069,138.0,6.0,102,144.0,42.0,0,0,,0.0,0.0,5.0,37.0,0.0
2015,1,1,4,US,632,N182UW,PHX,JFK,2235,2237.0,2.0,13.0,2250.0,269.0,250.0,224.0,2153,434.0,13.0,504,447.0,-17.0,0,0,,,,,,
2015,1,1,4,B6,72,N524JB,SLC,JFK,2248,2353.0,65.0,17.0,10.0,252.0,251.0,226.0,1990,556.0,8.0,500,604.0,64.0,0,0,,0.0,0.0,29.0,35.0,0.0
2015,1,1,4,DL,1262,N190DN,LAX,JFK,2300,2300.0,0.0,15.0,2315.0,311.0,300.0,269.0,2475,644.0,16.0,711,700.0,-11.0,0,0,,,,,,
2015,1,1,4,VX,420,N641VA,LAX,JFK,2305,2301.0,-4.0,9.0,2310.0,315.0,320.0,280.0,2475,650.0,31.0,720,721.0,1.0,0,0,,,,,,
2015,1,1,4,B6,670,N827JB,SJC,JFK,2305,2300.0,-5.0,9.0,2309.0,319.0,306.0,293.0,2569,702.0,4.0,724,706.0,-18.0,0,0,,,,,,
2015,1,1,4,VX,34,N844VA,SFO,JFK,2315,2313.0,-2.0,38.0,2351.0,335.0,334.0,281.0,2586,732.0,15.0,750,747.0,-3.0,0,0,,,,,,
2015,1,1,4,B6,912,N595JB,LAS,JFK,2319,2318.0,-1.0,12.0,2330.0,281.0,258.0,242.0,2248,632.0,4.0,700,636.0,-24.0,0,0,,,,,,
2015,1,1,4,AA,30,N795AA,LAX,JFK,2330,2326.0,-4.0,23.0,2349.0,320.0,299.0,270.0,2475,719.0,6.0,750,725.0,-25.0,0,0,,,,,,
2015,1,1,4,B6,162,N516JB,SMF,JFK,2348,2359.0,11.0,11.0,10.0,311.0,312.0,290.0,2521,800.0,11.0,759,811.0,12.0,0,0,,,,,,
2015,1,1,4,B6,98,N615JB,DEN,JFK,2358,8.0,10.0,12.0,20.0,211.0,188.0,172.0,1626,512.0,4.0,529,516.0,-13.0,0,0,,,,,,
2015,1,1,4,B6,136,N534JB,PHX,JFK,2359,38.0,39.0,18.0,56.0,267.0,248.0,226.0,2153,642.0,4.0,626,646.0,20.0,0,0,,0.0,0.0,2.0,18.0,0.0
2015,1,1,4,B6,66,N531JB,ABQ,JFK,2359,57.0,58.0,24.0,121.0,227.0,216.0,186.0,1826,627.0,6.0,546,633.0,47.0,0,0,,0.0,0.0,40.0,7.0,0.0
2015,1,2,5,B6,304,N599JB,SJU,JFK,155,148.0,-7.0,16.0,204.0,235.0,245.0,224.0,1598,448.0,5.0,450,453.0,3.0,0,0,,,,,,
2015,1,2,5,B6,1204,N632JB,SJU,JFK,255,248.0,-7.0,10.0,258.0,239.0,244.0,227.0,1598,545.0,7.0,554,552.0,-2.0,0,0,,,,,,
